step,toxicload
183,0.5450000000000003
183,0.0
183,0.05500000000000001
183,0.0
183,0.0
183,0.0
183,0.0
183,0.0
183,0.8800000000000006
183,0.0
183,0.0
183,0.0
183,0.0
183,0.0
183,0.7750000000000004
183,0.0
183,0.8850000000000005
183,2.455000000000002
183,0.4200000000000002
183,0.065
183,0.0
183,0.0
183,0.0
183,0.0
183,0.0
183,0.0
183,0.0
183,0.4400000000000002
183,0.0
183,0.0
183,0.2850000000000001
183,1.445000000000001
183,0.0
183,0.05500000000000001
183,0.0
183,0.6700000000000004
183,0.0
183,0.0
183,0.0
183,0.5150000000000002
183,0.0
183,0.0
183,0.0
183,0.0
183,0.0
183,0.6700000000000004
183,0.0
183,0.0
183,0.0
183,0.0
183,0.6800000000000004
183,0.0
183,0.0
183,0.0
183,0.0
183,0.0
183,0.11999999999999998
183,1.0200000000000007
183,0.0
183,0.0
183,0.0
183,0.0
183,0.0
183,0.0
183,0.0
183,0.0
183,0.0
183,0.6800000000000004
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.7600000000000003
184,0.0
184,0.45000000000000023
184,0.0
184,1.3150000000000008
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,2.3850000000000016
184,0.0
184,0.6600000000000004
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.4000000000000002
184,0.0
184,0.0
184,0.0
184,0.0
184,0.5450000000000003
184,0.0
184,0.05500000000000001
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.8800000000000006
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.7750000000000004
184,0.0
184,0.8850000000000005
184,2.4650000000000016
184,0.4200000000000002
184,0.065
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.45000000000000023
184,0.0
184,0.0
184,0.2850000000000001
184,1.445000000000001
184,0.0
184,0.05500000000000001
184,0.0
184,0.6700000000000004
184,0.0
184,0.0
184,0.0
184,0.5150000000000002
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.6700000000000004
184,0.0
184,0.0
184,0.0
184,0.0
184,0.6800000000000004
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.12999999999999998
184,1.0200000000000007
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.0
184,0.6800000000000004
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.7600000000000003
185,0.0
185,0.46000000000000024
185,0.0
185,1.3150000000000008
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,2.395000000000002
185,0.0
185,0.6600000000000004
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.4100000000000002
185,0.0
185,0.0
185,0.0
185,0.0
185,0.5450000000000003
185,0.0
185,0.05500000000000001
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.8800000000000006
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.7750000000000004
185,0.0
185,0.8850000000000005
185,2.475000000000002
185,0.4200000000000002
185,0.065
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.46000000000000024
185,0.0
185,0.0
185,0.2850000000000001
185,1.445000000000001
185,0.0
185,0.05500000000000001
185,0.0
185,0.6700000000000004
185,0.0
185,0.0
185,0.0
185,0.5150000000000002
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.6700000000000004
185,0.0
185,0.0
185,0.0
185,0.0
185,0.6800000000000004
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.13999999999999999
185,1.0200000000000007
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.0
185,0.6800000000000004
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.7600000000000003
186,0.0
186,0.47000000000000025
186,0.0
186,1.3150000000000008
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,2.405000000000002
186,0.0
186,0.6600000000000004
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.4200000000000002
186,0.0
186,0.0
186,0.0
186,0.0
186,0.5450000000000003
186,0.0
186,0.05500000000000001
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.8800000000000006
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.7750000000000004
186,0.0
186,0.8850000000000005
186,2.485000000000002
186,0.4200000000000002
186,0.065
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.47000000000000025
186,0.0
186,0.0
186,0.2850000000000001
186,1.445000000000001
186,0.0
186,0.05500000000000001
186,0.0
186,0.6700000000000004
186,0.0
186,0.0
186,0.0
186,0.5150000000000002
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.6700000000000004
186,0.0
186,0.0
186,0.0
186,0.0
186,0.6800000000000004
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.15
186,1.0200000000000007
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.0
186,0.6800000000000004
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.7600000000000003
187,0.0
187,0.48000000000000026
187,0.0
187,1.3150000000000008
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,2.415000000000002
187,0.0
187,0.6600000000000004
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.4300000000000002
187,0.0
187,0.0
187,0.0
187,0.0
187,0.5450000000000003
187,0.0
187,0.05500000000000001
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.8800000000000006
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.7750000000000004
187,0.0
187,0.8850000000000005
187,2.495000000000002
187,0.4200000000000002
187,0.065
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.48000000000000026
187,0.0
187,0.0
187,0.2850000000000001
187,1.445000000000001
187,0.0
187,0.05500000000000001
187,0.0
187,0.6700000000000004
187,0.0
187,0.0
187,0.0
187,0.5150000000000002
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.6700000000000004
187,0.0
187,0.0
187,0.0
187,0.0
187,0.6800000000000004
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.16
187,1.0200000000000007
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.0
187,0.6800000000000004
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.7600000000000003
188,0.0
188,0.49000000000000027
188,0.0
188,1.3150000000000008
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,2.4250000000000016
188,0.0
188,0.6600000000000004
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.4300000000000002
188,0.0
188,0.0
188,0.0
188,0.0
188,0.5450000000000003
188,0.0
188,0.05500000000000001
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.8800000000000006
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.7750000000000004
188,0.0
188,0.8850000000000005
188,2.5050000000000017
188,0.4200000000000002
188,0.065
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.49000000000000027
188,0.0
188,0.0
188,0.2850000000000001
188,1.445000000000001
188,0.0
188,0.05500000000000001
188,0.0
188,0.6700000000000004
188,0.0
188,0.0
188,0.0
188,0.5150000000000002
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.6700000000000004
188,0.0
188,0.0
188,0.0
188,0.0
188,0.6800000000000004
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.17
188,1.0200000000000007
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.0
188,0.6800000000000004
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.7600000000000003
189,0.0
189,0.5000000000000002
189,0.0
189,1.3150000000000008
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,2.435000000000002
189,0.0
189,0.6600000000000004
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.4400000000000002
189,0.0
189,0.0
189,0.0
189,0.0
189,0.5450000000000003
189,0.0
189,0.05500000000000001
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.8800000000000006
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.7750000000000004
189,0.0
189,0.8850000000000005
189,2.515000000000002
189,0.4200000000000002
189,0.065
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.5000000000000002
189,0.0
189,0.0
189,0.2850000000000001
189,1.445000000000001
189,0.0
189,0.05500000000000001
189,0.0
189,0.6700000000000004
189,0.0
189,0.0
189,0.0
189,0.5150000000000002
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.6700000000000004
189,0.0
189,0.0
189,0.0
189,0.0
189,0.6800000000000004
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.18000000000000002
189,1.0200000000000007
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.0
189,0.6800000000000004
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.7600000000000003
190,0.0
190,0.5100000000000002
190,0.0
190,1.3150000000000008
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,2.445000000000002
190,0.0
190,0.6600000000000004
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.45000000000000023
190,0.0
190,0.0
190,0.0
190,0.0
190,0.5450000000000003
190,0.0
190,0.05500000000000001
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.8800000000000006
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.7750000000000004
190,0.0
190,0.8850000000000005
190,2.525000000000002
190,0.4200000000000002
190,0.065
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.5100000000000002
190,0.0
190,0.0
190,0.2850000000000001
190,1.445000000000001
190,0.0
190,0.05500000000000001
190,0.0
190,0.6700000000000004
190,0.0
190,0.0
190,0.0
190,0.5150000000000002
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.6700000000000004
190,0.0
190,0.0
190,0.0
190,0.0
190,0.6800000000000004
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.19000000000000003
190,1.0200000000000007
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.0
190,0.6800000000000004
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.7600000000000003
191,0.0
191,0.5200000000000002
191,0.0
191,1.3150000000000008
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,2.455000000000002
191,0.0
191,0.6600000000000004
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.46000000000000024
191,0.0
191,0.0
191,0.0
191,0.0
191,0.5450000000000003
191,0.0
191,0.05500000000000001
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.8800000000000006
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.7750000000000004
191,0.0
191,0.8850000000000005
191,2.535000000000002
191,0.4200000000000002
191,0.065
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.5200000000000002
191,0.0
191,0.0
191,0.2850000000000001
191,1.445000000000001
191,0.0
191,0.05500000000000001
191,0.0
191,0.6700000000000004
191,0.0
191,0.0
191,0.0
191,0.5150000000000002
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.6700000000000004
191,0.0
191,0.0
191,0.0
191,0.0
191,0.6800000000000004
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.20000000000000004
191,1.0200000000000007
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.0
191,0.6800000000000004
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.7600000000000003
192,0.0
192,0.5300000000000002
192,0.0
192,1.3150000000000008
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,2.4650000000000016
192,0.0
192,0.6600000000000004
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.47000000000000025
192,0.0
192,0.0
192,0.0
192,0.0
192,0.5450000000000003
192,0.0
192,0.05500000000000001
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.8800000000000006
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.7750000000000004
192,0.0
192,0.8850000000000005
192,2.5450000000000017
192,0.4200000000000002
192,0.065
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.5300000000000002
192,0.0
192,0.0
192,0.2850000000000001
192,1.445000000000001
192,0.0
192,0.05500000000000001
192,0.0
192,0.6700000000000004
192,0.0
192,0.0
192,0.0
192,0.5150000000000002
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.6700000000000004
192,0.0
192,0.0
192,0.0
192,0.0
192,0.6800000000000004
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.21000000000000005
192,1.0200000000000007
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.0
192,0.6800000000000004
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.7600000000000003
193,0.0
193,0.5400000000000003
193,0.0
193,1.3150000000000008
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,2.475000000000002
193,0.0
193,0.6600000000000004
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.48000000000000026
193,0.0
193,0.0
193,0.0
193,0.0
193,0.5450000000000003
193,0.0
193,0.05500000000000001
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.8800000000000006
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.7750000000000004
193,0.0
193,0.8850000000000005
193,2.555000000000002
193,0.4200000000000002
193,0.065
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.5400000000000003
193,0.0
193,0.0
193,0.2850000000000001
193,1.445000000000001
193,0.0
193,0.05500000000000001
193,0.0
193,0.6700000000000004
193,0.0
193,0.0
193,0.0
193,0.5150000000000002
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.6700000000000004
193,0.0
193,0.0
193,0.0
193,0.0
193,0.6800000000000004
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.22000000000000006
193,1.0200000000000007
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.0
193,0.6800000000000004
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.7600000000000003
194,0.0
194,0.5500000000000003
194,0.0
194,1.3150000000000008
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,2.485000000000002
194,0.0
194,0.6600000000000004
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.49000000000000027
194,0.0
194,0.0
194,0.0
194,0.0
194,0.5450000000000003
194,0.0
194,0.05500000000000001
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.8800000000000006
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.7750000000000004
194,0.0
194,0.8850000000000005
194,2.565000000000002
194,0.4200000000000002
194,0.065
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.5500000000000003
194,0.0
194,0.0
194,0.2850000000000001
194,1.445000000000001
194,0.0
194,0.05500000000000001
194,0.0
194,0.6700000000000004
194,0.0
194,0.0
194,0.0
194,0.5150000000000002
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.6700000000000004
194,0.0
194,0.0
194,0.0
194,0.0
194,0.6800000000000004
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.23000000000000007
194,1.0200000000000007
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.0
194,0.6800000000000004
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.7600000000000003
195,0.0
195,0.5600000000000003
195,0.0
195,1.3150000000000008
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,2.495000000000002
195,0.0
195,0.6600000000000004
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.5000000000000002
195,0.0
195,0.0
195,0.0
195,0.0
195,0.5450000000000003
195,0.0
195,0.05500000000000001
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.8800000000000006
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.7750000000000004
195,0.0
195,0.8850000000000005
195,2.575000000000002
195,0.4200000000000002
195,0.065
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.5600000000000003
195,0.0
195,0.0
195,0.2850000000000001
195,1.445000000000001
195,0.0
195,0.05500000000000001
195,0.0
195,0.6700000000000004
195,0.0
195,0.0
195,0.0
195,0.5150000000000002
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.6700000000000004
195,0.0
195,0.0
195,0.0
195,0.0
195,0.6800000000000004
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.24000000000000007
195,1.0200000000000007
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.0
195,0.6800000000000004
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.7600000000000003
196,0.0
196,0.5700000000000003
196,0.0
196,1.3150000000000008
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,2.5050000000000017
196,0.0
196,0.6600000000000004
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.5100000000000002
196,0.0
196,0.0
196,0.0
196,0.0
196,0.5450000000000003
196,0.0
196,0.05500000000000001
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.8800000000000006
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.7750000000000004
196,0.0
196,0.8850000000000005
196,2.5850000000000017
196,0.4200000000000002
196,0.065
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.5700000000000003
196,0.0
196,0.0
196,0.2850000000000001
196,1.445000000000001
196,0.0
196,0.05500000000000001
196,0.0
196,0.6700000000000004
196,0.0
196,0.0
196,0.0
196,0.5150000000000002
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.6700000000000004
196,0.0
196,0.0
196,0.0
196,0.0
196,0.6800000000000004
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.25000000000000006
196,1.0200000000000007
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.0
196,0.6800000000000004
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.7600000000000003
197,0.0
197,0.5800000000000003
197,0.0
197,1.3150000000000008
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,2.515000000000002
197,0.0
197,0.6600000000000004
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.5200000000000002
197,0.0
197,0.0
197,0.0
197,0.0
197,0.5450000000000003
197,0.0
197,0.05500000000000001
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.8800000000000006
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.7750000000000004
197,0.0
197,0.8850000000000005
197,2.595000000000002
197,0.4200000000000002
197,0.065
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.5800000000000003
197,0.0
197,0.0
197,0.2850000000000001
197,1.445000000000001
197,0.0
197,0.05500000000000001
197,0.0
197,0.6700000000000004
197,0.0
197,0.0
197,0.0
197,0.5150000000000002
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.6700000000000004
197,0.0
197,0.0
197,0.0
197,0.0
197,0.6800000000000004
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.26000000000000006
197,1.0200000000000007
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.0
197,0.6800000000000004
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.7600000000000003
198,0.0
198,0.5900000000000003
198,0.0
198,1.3150000000000008
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,2.525000000000002
198,0.0
198,0.6600000000000004
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.5300000000000002
198,0.0
198,0.0
198,0.0
198,0.0
198,0.5450000000000003
198,0.0
198,0.05500000000000001
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.8800000000000006
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.7750000000000004
198,0.0
198,0.8850000000000005
198,2.605000000000002
198,0.4200000000000002
198,0.065
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.5900000000000003
198,0.0
198,0.0
198,0.2850000000000001
198,1.445000000000001
198,0.0
198,0.05500000000000001
198,0.0
198,0.6700000000000004
198,0.0
198,0.0
198,0.0
198,0.5150000000000002
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.6700000000000004
198,0.0
198,0.0
198,0.0
198,0.0
198,0.6800000000000004
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.2700000000000001
198,1.0200000000000007
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.0
198,0.6800000000000004
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.7600000000000003
199,0.0
199,0.6000000000000003
199,0.0
199,1.3150000000000008
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,2.535000000000002
199,0.0
199,0.6600000000000004
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.5400000000000003
199,0.0
199,0.0
199,0.0
199,0.0
199,0.5450000000000003
199,0.0
199,0.05500000000000001
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.8800000000000006
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.7750000000000004
199,0.0
199,0.8850000000000005
199,2.615000000000002
199,0.4200000000000002
199,0.065
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.6000000000000003
199,0.0
199,0.0
199,0.2850000000000001
199,1.445000000000001
199,0.0
199,0.05500000000000001
199,0.0
199,0.6700000000000004
199,0.0
199,0.0
199,0.0
199,0.5150000000000002
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.6700000000000004
199,0.0
199,0.0
199,0.0
199,0.0
199,0.6800000000000004
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.2800000000000001
199,1.0200000000000007
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.0
199,0.6800000000000004
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.7600000000000003
200,0.0
200,0.6100000000000003
200,0.0
200,1.3150000000000008
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,2.5450000000000004
200,0.0
200,0.6600000000000004
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.5500000000000003
200,0.0
200,0.0
200,0.0
200,0.0
200,0.5450000000000003
200,0.0
200,0.05500000000000001
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.8800000000000006
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.7750000000000004
200,0.0
200,0.8850000000000005
200,2.6250000000000004
200,0.4200000000000002
200,0.065
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.6100000000000003
200,0.0
200,0.0
200,0.2850000000000001
200,1.445000000000001
200,0.0
200,0.05500000000000001
200,0.0
200,0.6700000000000004
200,0.0
200,0.0
200,0.0
200,0.5150000000000002
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.6700000000000004
200,0.0
200,0.0
200,0.0
200,0.0
200,0.6800000000000004
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.2900000000000001
200,1.0200000000000007
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.0
200,0.6800000000000004
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.7600000000000003
201,0.0
201,0.6200000000000003
201,0.0
201,1.3150000000000008
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,2.5450000000000004
201,0.0
201,0.6600000000000004
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.5600000000000003
201,0.0
201,0.0
201,0.0
201,0.0
201,0.5450000000000003
201,0.0
201,0.05500000000000001
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.8800000000000006
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.7750000000000004
201,0.0
201,0.8850000000000005
201,2.6250000000000004
201,0.4200000000000002
201,0.065
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.6200000000000003
201,0.0
201,0.0
201,0.2850000000000001
201,1.445000000000001
201,0.0
201,0.05500000000000001
201,0.0
201,0.6700000000000004
201,0.0
201,0.0
201,0.0
201,0.5150000000000002
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.6700000000000004
201,0.0
201,0.0
201,0.0
201,0.0
201,0.6800000000000004
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.3000000000000001
201,1.0200000000000007
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.0
201,0.6800000000000004
202,0.0
202,0.0
202,0.0
202,0.0
202,0.0
202,0.7600000000000003
202,0.0
202,0.6300000000000003
202,0.0
202,1.3150000000000008
202,0.0
202,0.0
202,0.0
202,0.0
202,0.0
202,2.5450000000000004
202,0.0
202,0.6600000000000004
202,0.0
202,0.0
202,0.0
202,0.0
202,0.0
202,0.0
202,0.0
202,0.0
202,0.0
202,0.5700000000000003
202,0.0
202,0.0
202,0.0
202,0.0
202,0.5450000000000003
202,0.0
202,0.05500000000000001
202,0.0
202,0.0
202,0.0
202,0.0
202,0.0
202,0.8800000000000006
202,0.0
202,0.0
202,0.0
202,0.0
202,0.0
202,0.7750000000000004
202,0.0
202,0.8850000000000005
202,2.6250000000000004
202,0.4200000000000002
202,0.065
202,0.0
202,0.0
202,0.0
202,0.0
202,0.0
202,0.0
202,0.0
202,0.6300000000000003
202,0.0
202,0.0
202,0.2850000000000001
202,1.445000000000001
202,0.0
202,0.05500000000000001
202,0.0
202,0.6700000000000004
202,0.0
202,0.0
202,0.0
202,0.5150000000000002
202,0.0
202,0.0
202,0.0
202,0.0
202,0.0
202,0.6700000000000004
202,0.0
202,0.0
202,0.0
202,0.0
